 written on  6Jul2025 at 19:54:41 
           2
         301
    6    3    3    3    3    3    6    4    2    2    2    2    2    4    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    4    2
    2    2    2    2    4    6    3    3    3    3    3    6    2    1    1
    1    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    6    3    3    3    3    3    6    2    1    1    1    1    1
    2    2    1    1    1    1    1    2    2    1    1    1    1    1    2
    2    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    4    2    2    2    2    2    4    2    1
    1    1    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    4    2    2    2    2    2    4    2    1    1    1    1
    1    2    2    1    1    1    1    1    2    2    1    1    1    1    1
    2    2    1    1    1    1    1    2    2    1    1    1    1    1    2
    2    1    1    1    1    1    2    6    3    3    3    3    3    6    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    2    1
    1    1    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    2    6    3    3    3    3    3    6    4    2    2    2
    2    2    4    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    4    2    2    2    2    2    4    6    3    3    3    3    3
    6
    3    1    2    2    1   -0.000008   -0.000000
    3    1    2    1    2    0.000001    0.000000
    3    1    2    2    2    0.000001    0.000000
    3    1    3    1    1   -0.000003   -0.000000
    3    1    3    2    1    0.000000   -0.000000
    3    1    3    1    2   -0.000001    0.000000
    3    1    3    2    2   -0.000003    0.000000
    3    2   -3    1    1   -0.000003   -0.000000
    3    2   -3    2    1    0.000004    0.000000
    3    2   -3    1    2    0.000002   -0.000000
    3    2   -3    2    2   -0.000003    0.000000
    3    2   -2    1    1    0.000001    0.000000
    3    2   -2    2    1    0.000003    0.000000
    3    2   -2    1    2    0.000006   -0.000000
    3    2   -2    2    2    0.000001   -0.000000
    3    2   -1    1    1   -0.000004    0.000000
    3    2   -1    2    1   -0.000005    0.000000
    3    2   -1    1    2    0.000120   -0.000000
    3    2   -1    2    2   -0.000004   -0.000000
    3    2    0    1    1   -0.000089    0.000000
    3    2    0    2    1   -0.000018    0.000000
    3    2    0    1    2    0.000023   -0.000000
    3    2    0    2    2   -0.000089   -0.000000
    3    2    1    1    1    0.000040    0.000000
    3    2    1    2    1   -0.000041    0.000000
    3    2    1    1    2   -0.000004   -0.000000
    3    2    1    2    2    0.000040   -0.000000
    3    2    2    1    1    0.000001   -0.000000
    3    2    2    2    1   -0.000007    0.000000
    3    2    2    1    2   -0.000002   -0.000000
    3    2    2    2    2    0.000001    0.000000
    3    2    3    1    1   -0.000003   -0.000000
    3    2    3    2    1    0.000004    0.000000
    3    2    3    1    2    0.000002   -0.000000
    3    2    3    2    2   -0.000003    0.000000
    3    3   -3    1    1   -0.000007   -0.000000
    3    3   -3    2    1    0.000000   -0.000000
    3    3   -3    1    2    0.000000    0.000000
    3    3   -3    2    2   -0.000007   -0.000000
    3    3   -2    1    1   -0.000004    0.000000
    3    3   -2    2    1   -0.000001   -0.000000
    3    3   -2    1    2   -0.000008    0.000000
    3    3   -2    2    2   -0.000004   -0.000000
    3    3   -1    1    1    0.000011    0.000000
    3    3   -1    2    1    0.000006   -0.000000
    3    3   -1    1    2    0.000260    0.000000
    3    3   -1    2    2    0.000011   -0.000000
    3    3    0    1    1   -0.000605    0.000000
    3    3    0    2    1    0.000133   -0.000000
    3    3    0    1    2    0.000133    0.000000
    3    3    0    2    2   -0.000605    0.000000
    3    3    1    1    1    0.000011   -0.000000
    3    3    1    2    1    0.000260   -0.000000
    3    3    1    1    2    0.000006    0.000000
    3    3    1    2    2    0.000011    0.000000
    3    3    2    1    1   -0.000004   -0.000000
    3    3    2    2    1   -0.000008   -0.000000
    3    3    2    1    2   -0.000001    0.000000
    3    3    2    2    2   -0.000004    0.000000
    3    3    3    1    1   -0.000007    0.000000
    3    3    3    2    1    0.000000   -0.000000
    3    3    3    1    2    0.000000    0.000000
    3    3    3    2    2   -0.000007    0.000000
    4    2   -3    1    1   -0.000001    0.000000
    4    2   -3    2    1    0.000004   -0.000000
    4    2   -3    1    2   -0.000001    0.000000
    4    2   -3    2    2   -0.000001   -0.000000
    4    2   -2    1    1   -0.000005    0.000000
    4    2   -2    2    1    0.000003   -0.000000
    4    2   -2    1    2    0.000002    0.000000
    4    2   -2    2    2   -0.000005   -0.000000
    4    2   -1    1    1   -0.000003    0.000000
    4    2   -1    2    1   -0.000005   -0.000000
    4    2   -1    1    2    0.000008    0.000000
    4    2   -1    2    2   -0.000003   -0.000000
    4    2    0    1    1    0.000198    0.000000
    4    2    0    2    1   -0.000018   -0.000000
    4    2    0    1    2   -0.000024    0.000000
    4    2    0    2    2    0.000198   -0.000000
    4    2    1    1    1   -0.000017   -0.000000
    4    2    1    2    1   -0.000041   -0.000000
    4    2    1    1    2    0.000002    0.000000
    4    2    1    2    2   -0.000017    0.000000
    4    2    2    1    1   -0.000001    0.000000
    4    2    2    2    1   -0.000007   -0.000000
    4    2    2    1    2    0.000000    0.000000
    4    2    2    2    2   -0.000001   -0.000000
    4    2    3    1    1   -0.000001    0.000000
    4    2    3    2    1    0.000004   -0.000000
    4    2    3    1    2   -0.000001    0.000000
    4    2    3    2    2   -0.000001   -0.000000
